datetime,pos_eci_x,pos_eci_y,pos_eci_z,latitude,longitude
11:55:00 AM,-11730037.53,372163.6047,5033946.147,23.15632282,110.0217529
11:56:00 AM,-11837264.71,171519.7041,4787759.945,21.95677944,110.7571196
11:57:00 AM,-11936335.57,-29242.38002,4538274.798,20.75133246,111.4760329
11:58:00 AM,-12027181.85,-229984.315,4285662.611,19.54042195,112.1796632
11:59:00 AM,-12109740.95,-430567.7823,4030097.443,18.32446736,112.8691367
12:00:00 PM,-12183956,-630854.5724,3771755.389,17.10386932,113.5455386
12:01:00 PM,-12249775.85,-830706.6802,3510814.455,15.87901132,114.2099161
12:02:00 PM,-12307155.14,-1029986.4,3247454.439,14.65026134,114.8632808
12:03:00 PM,-12356054.35,-1228556.421,2981856.806,13.41797329,115.5066126
12:04:00 PM,-12396439.78,-1426279.921,2714204.563,12.18248845,116.1408616
12:05:00 PM,-12428283.6,-1623020.662,2444682.133,10.94413678,116.7669513
12:06:00 PM,-12451563.87,-1818643.08,2173475.225,9.70323822,117.3857813
12:07:00 PM,-12466264.55,-2013012.386,1900770.712,8.460103817,117.99823
12:08:00 PM,-12472375.51,-2205994.652,1626756.498,7.215036921,118.6051569
12:09:00 PM,-12469892.54,-2397456.905,1351621.388,5.968334254,119.2074054
12:10:00 PM,-12458817.35,-2587267.222,1075554.961,4.720286965,119.8058051
12:11:00 PM,-12439157.58,-2775294.815,798747.436,3.471181642,120.4011745
12:12:00 PM,-12410926.76,-2961410.127,521389.5446,2.221301301,120.9943231
12:13:00 PM,-12374144.35,-3145484.917,243672.3965,0.97092635,121.586054
12:14:00 PM,-12328835.7,-3327392.352,-34212.65105,-0.279664466,122.1771659
12:15:00 PM,-12275032.02,-3507007.089,-312074.1248,-1.530193125,122.7684561
12:16:00 PM,-12212770.38,-3684205.368,-589720.5678,-2.780381395,123.3607221
12:17:00 PM,-12142093.7,-3858865.093,-866960.6715,-4.029949905,123.9547643
12:18:00 PM,-12063050.66,-4030865.916,-1143603.407,-5.278617199,124.5513885
12:19:00 PM,-11975695.73,-4200089.323,-1419458.157,-6.526098783,125.1514078
12:20:00 PM,-11880089.1,-4366418.712,-1694334.848,-7.772106152,125.7556453
12:21:00 PM,-11776296.65,-4529739.476,-1968044.079,-9.016345793,126.3649367
12:22:00 PM,-11664389.89,-4689939.082,-2240397.255,-10.25851815,126.9801321
12:23:00 PM,-11544445.94,-4846907.145,-2511206.714,-11.49831657,127.6020992
12:24:00 PM,-11416547.43,-5000535.509,-2780285.858,-12.73542617,128.2317256
12:25:00 PM,-11280782.49,-5150718.319,-3047449.281,-13.96952269,128.8699211
12:26:00 PM,-11137244.68,-5297352.092,-3312512.899,-15.20027126,129.5176209
12:27:00 PM,-10986032.89,-5440335.792,-3575294.073,-16.42732511,130.1757881
12:28:00 PM,-10827251.32,-5579570.899,-3835611.736,-17.65032423,130.8454163
12:29:00 PM,-10661009.37,-5714961.475,-4093286.519,-18.86889389,131.5275329
12:30:00 PM,-10487421.59,-5846414.229,-4348140.877,-20.08264313,132.2232014
12:31:00 PM,-10306607.58,-5973838.587,-4599999.203,-21.29116312,132.9335252
12:32:00 PM,-10118691.94,-6097146.748,-4848687.96,-22.49402543,133.6596498
12:33:00 PM,-9923804.145,-6216253.748,-5094035.79,-23.69078013,134.4027664
12:34:00 PM,-9722078.479,-6331077.518,-5335873.64,-24.88095387,135.1641146
12:35:00 PM,-9513653.94,-6441538.941,-5574034.875,-26.0640477,135.9449856
12:36:00 PM,-9298674.139,-6547561.904,-5808355.393,-27.23953487,136.7467253
12:37:00 PM,-9077287.206,-6649073.354,-6038673.738,-28.40685834,137.5707365
12:38:00 PM,-8849645.686,-6746003.345,-6264831.212,-29.5654283,138.4184824
12:39:00 PM,-8615906.43,-6838285.089,-6486671.985,-30.71461936,139.2914882
12:40:00 PM,-8376230.495,-6925855,-6704043.2,-31.85376769,140.1913438
12:41:00 PM,-8130783.025,-7008652.74,-6916795.079,-32.98216795,141.1197048
12:42:00 PM,-7879733.144,-7086621.257,-7124781.03,-34.09907002,142.0782939
12:43:00 PM,-7623253.834,-7159706.83,-7327857.743,-35.20367567,143.0689008
12:44:00 PM,-7361521.819,-7227859.098,-7525885.288,-36.29513496,144.0933816
12:45:00 PM,-7094717.441,-7291031.103,-7718727.22,-37.37254262,145.1536563
12:46:00 PM,-6823024.54,-7349179.316,-7906250.661,-38.43493429,146.2517059
12:47:00 PM,-6546630.321,-7402263.671,-8088326.402,-39.4812827,147.3895663
12:48:00 PM,-6265725.231,-7450247.592,-8264828.985,-40.51049391,148.5693215
12:49:00 PM,-5980502.823,-7493098.016,-8435636.794,-41.52140356,149.7930924
12:50:00 PM,-5691159.626,-7530785.416,-8600632.135,-42.51277336,151.0630244
12:51:00 PM,-5397895.009,-7563283.825,-8759701.322,-43.48328786,152.3812698
12:52:00 PM,-5100911.042,-7590570.851,-8912734.749,-44.43155161,153.7499674
12:53:00 PM,-4800412.357,-7612627.691,-9059626.97,-45.356087,155.1712162
12:54:00 PM,-4496606.01,-7629439.148,-9200276.772,-46.2553329,156.6470449
12:55:00 PM,-4189701.334,-7640993.638,-9334587.241,-47.12764437,158.1793751
12:56:00 PM,-3879909.798,-7647283.199,-9462465.832,-47.97129372,159.7699792
12:57:00 PM,-3567444.86,-7648303.498,-9583824.433,-48.78447318,161.4204312
12:58:00 PM,-3252521.821,-7644053.832,-9698579.423,-49.56529961,163.132052
12:59:00 PM,-2935357.672,-7634537.128,-9806651.731,-50.31182148,164.905849
1:00:00 PM,-2616170.954,-7619759.945,-9907966.892,-51.02202857,166.7424498
1:01:00 PM,-2295181.596,-7599732.464,-10002455.09,-51.69386459,168.6420337
1:02:00 PM,-1972610.772,-7574468.485,-10090051.23,-52.32524305,170.6042606
1:03:00 PM,-1648680.747,-7543985.415,-10170694.95,-52.91406661,172.6282012
1:04:00 PM,-1323614.719,-7508304.259,-10244330.69,-53.45824974,174.7122715
1:05:00 PM,-997636.6721,-7467449.603,-10310907.7,-53.95574484,176.8541757
1:06:00 PM,-670971.2159,-7421449.596,-10370380.11,-54.4045712,179.050861
1:07:00 PM,-343843.4357,-7370335.935,-10422706.94,-54.80284649,-178.7015093
1:08:00 PM,-16478.73457,-7314143.838,-10467852.14,-55.1488197,-176.4075625
1:09:00 PM,310897.321,-7252912.024,-10505784.6,-55.44090468,-174.0726968
1:10:00 PM,638059.1568,-7186682.685,-10536478.18,-55.67771285,-171.7030349
1:11:00 PM,964781.3462,-7115501.454,-10559911.74,-55.85808374,-169.3053478
1:12:00 PM,1290838.765,-7039417.378,-10576069.13,-55.98111188,-166.8869504
1:13:00 PM,1616006.749,-6958482.881,-10584939.21,-56.04616872,-164.4555729
1:14:00 PM,1940061.243,-6872753.732,-10586515.88,-56.05291819,-162.019211
1:15:00 PM,2262778.963,-6782289,-10580798.05,-56.00132529,-159.5859637
1:16:00 PM,2583937.545,-6687151.019,-10567789.65,-55.89165694,-157.1638655
1:17:00 PM,2903315.697,-6587405.342,-10547499.65,-55.72447521,-154.7607218
1:18:00 PM,3220693.357,-6483120.698,-10519942.03,-55.50062327,-152.3839559
1:19:00 PM,3535851.84,-6374368.943,-10485135.78,-55.22120484,-150.0404747
1:20:00 PM,3848573.989,-6261225.01,-10443104.88,-54.88755836,-147.7365586
1:21:00 PM,4158644.328,-6143766.861,-10393878.3,-54.50122717,-145.4777787
1:22:00 PM,4465849.206,-6022075.429,-10337489.95,-54.0639271,-143.2689431
1:23:00 PM,4769976.948,-5896234.563,-10273978.68,-53.57751311,-141.1140719
1:24:00 PM,5070817.999,-5766330.971,-10203388.26,-53.043946,-139.0163971
1:25:00 PM,5368165.068,-5632454.164,-10125767.32,-52.4652606,-136.9783862
1:26:00 PM,5661813.272,-5494696.386,-10041169.36,-51.84353609,-135.0017833
1:27:00 PM,5951560.276,-5353152.559,-9949652.656,-51.18086923,-133.0876633
1:28:00 PM,6237206.433,-5207920.21,-9851280.272,-50.47935086,-131.2364965
1:29:00 PM,6518554.924,-5059099.411,-9746119.99,-49.74104578,-129.4482175
1:30:00 PM,6795411.888,-4906792.704,-9634244.269,-48.96797612,-127.7222959
1:31:00 PM,7067586.56,-4751105.035,-9515730.196,-48.16210792,-126.0578062
1:32:00 PM,7334891.403,-4592143.677,-9390659.431,-47.32534086,-124.4534946
1:33:00 PM,7597142.233,-4430018.162,-9259118.153,-46.45950064,-122.9078403
1:34:00 PM,7854158.35,-4264840.2,-9121196.998,-45.56633376,-121.4191125
1:35:00 PM,8105762.66,-4096723.605,-8976990.999,-44.64750446,-119.9854198
1:36:00 PM,8351781.798,-3925784.215,-8826599.521,-43.70459326,-118.6047548
1:37:00 PM,8592046.248,-3752139.813,-8670126.187,-42.739097,-117.275032
1:38:00 PM,8826390.459,-3575910.048,-8507678.813,-41.75242995,-115.9941192
1:39:00 PM,9054652.959,-3397216.348,-8339369.333,-40.74592584,-114.7598653
1:40:00 PM,9276676.466,-3216181.839,-8165313.718,-39.72084053,-113.5701217
1:41:00 PM,9492307.999,-3032931.262,-7985631.898,-38.67835517,-112.4227603
1:42:00 PM,9701398.979,-2847590.882,-7800447.681,-37.61957965,-111.3156878
1:43:00 PM,9903805.334,-2660288.407,-7609888.665,-36.54555632,-110.2468562
1:44:00 PM,10099387.6,-2471152.894,-7414086.154,-35.45726376,-109.2142715
1:45:00 PM,10288011.01,-2280314.664,-7213175.061,-34.35562056,-108.215999
1:46:00 PM,10469545.6,-2087905.214,-7007293.823,-33.24148912,-107.2501676
1:47:00 PM,10643866.29,-1894057.118,-6796584.299,-32.11567932,-106.3149722
1:48:00 PM,10810852.95,-1698903.948,-6581191.676,-30.9789521,-105.4086747
1:49:00 PM,10970390.53,-1502580.169,-6361264.367,-29.83202285,-104.5296038
1:50:00 PM,11122369.11,-1305221.056,-6136953.911,-28.67556472,-103.6761548
1:51:00 PM,11266683.97,-1106962.598,-5908414.865,-27.51021173,-102.8467874
1:52:00 PM,11403235.65,-907941.4014,-5675804.702,-26.33656168,-102.0400246
1:53:00 PM,11531930.09,-708294.5994,-5439283.699,-25.15517892,-101.2544495
1:54:00 PM,11652678.6,-508159.7561,-5199014.827,-23.96659702,-100.4887036
1:55:00 PM,11765397.98,-307674.7718,-4955163.64,-22.77132113,-99.74148315
1:56:00 PM,11870010.56,-106977.7882,-4707898.162,-21.56983034,-99.01153693
1:57:00 PM,11966444.26,93792.90702,-4457388.767,-20.3625798,-98.29766282
1:58:00 PM,12054632.64,294498.9755,-4203808.065,-19.15000275,-97.59870495
1:59:00 PM,12134514.93,495002.1232,-3947330.783,-17.9325124,-96.91355059
2:00:00 PM,12206036.09,695164.1961,-3688133.644,-16.71050369,-96.24112715
2:01:00 PM,12269146.83,894847.275,-3426395.244,-15.48435495,-95.5803992
2:02:00 PM,12323803.68,1093913.771,-3162295.929,-14.25442948,-94.93036555
2:03:00 PM,12369968.97,1292226.52,-2896017.676,-13.02107697,-94.29005632
2:04:00 PM,12407610.89,1489648.876,-2627743.959,-11.78463494,-93.65853018
2:05:00 PM,12436703.5,1686044.809,-2357659.628,-10.54542999,-93.03487158
2:06:00 PM,12457226.77,1881278.995,-2085950.783,-9.303779056,-92.41818805
2:07:00 PM,12469166.54,2075216.909,-1812804.639,-8.059990602,-91.80760761
2:08:00 PM,12472514.59,2267724.922,-1538409.406,-6.814365728,-91.20227615
2:09:00 PM,12467268.62,2458670.388,-1262954.152,-5.56719925,-90.60135498
2:10:00 PM,12453432.23,2647921.739,-986628.6754,-4.318780743,-90.0040183
2:11:00 PM,12431014.97,2835348.573,-709623.3749,-3.069395538,-89.40945082
2:12:00 PM,12400032.27,3020821.747,-432129.1176,-1.81932571,-88.81684537
2:13:00 PM,12360505.5,3204213.463,-154337.1073,-0.568851029,-88.22540048
2:14:00 PM,12312461.87,3385397.356,123561.247,0.681750094,-87.6343181
2:15:00 PM,12255934.5,3564248.584,401374.4631,1.932199672,-87.04280124
2:16:00 PM,12190962.34,3740643.913,678911.1172,3.182219208,-86.45005163
2:17:00 PM,12117590.15,3914461.8,955979.9763,4.431528764,-85.85526741
2:18:00 PM,12035868.49,4085582.476,1232390.13,5.679846011,-85.25764074
2:19:00 PM,11945853.67,4253888.035,1507951.121,6.926885275,-84.6563555
2:20:00 PM,11847607.72,4419262.506,1782473.077,8.172356549,-84.05058482
2:21:00 PM,11741198.32,4581591.941,2055766.843,9.415964494,-83.43948872
2:22:00 PM,11626698.8,4740764.49,2327644.11,10.65740739,-82.82221158
2:23:00 PM,11504188.05,4896670.475,2597917.543,11.89637606,-82.19787968
2:24:00 PM,11373750.49,5049202.472,2866400.914,13.13255273,-81.56559858
2:25:00 PM,11235475.99,5198255.382,3132909.229,14.36560987,-80.9244505
2:26:00 PM,11089459.83,5343726.5,3397258.853,15.59520893,-80.27349165
2:27:00 PM,10935802.62,5485515.592,3659267.639,16.82099904,-79.61174946
2:28:00 PM,10774610.24,5623524.96,3918755.054,18.04261561,-78.93821974
2:29:00 PM,10605993.75,5757659.51,4175542.301,19.25967886,-78.25186383
2:30:00 PM,10430069.34,5887826.819,4429452.444,20.47179229,-77.55160565
2:31:00 PM,10246958.22,6013937.196,4680310.53,21.67854094,-76.83632871
2:32:00 PM,10056786.57,6135903.747,4927943.708,22.87948968,-76.10487307
2:33:00 PM,9859685.412,6253642.433,5172181.349,24.07418128,-75.35603233
2:34:00 PM,9655790.568,6367072.126,5412855.166,25.2621344,-74.58855057
2:35:00 PM,9445242.526,6476114.67,5649799.324,26.44284139,-73.80111936
2:36:00 PM,9228186.361,6580694.93,5882850.56,27.61576605,-72.99237486
2:37:00 PM,9004771.633,6680740.847,6111848.294,28.78034108,-72.16089504
2:38:00 PM,8775152.282,6776183.486,6336634.737,29.93596554,-71.30519708
2:39:00 PM,8539486.526,6866957.082,6557055.003,31.082002,-70.42373513
2:40:00 PM,8297936.746,6952999.089,6772957.215,32.21777364,-69.51489835
2:41:00 PM,8050669.379,7034250.222,6984192.607,33.34256107,-68.57700958
2:42:00 PM,7797854.801,7110654.495,7190615.631,34.45559908,-67.60832459
2:43:00 PM,7539667.212,7182159.262,7392084.054,35.55607322,-66.60703221
2:44:00 PM,7276284.512,7248715.255,7588459.056,36.64311615,-65.57125553
2:45:00 PM,7007888.181,7310276.614,7779605.328,37.71580402,-64.49905438
2:46:00 PM,6734663.156,7366800.921,7965391.163,38.77315266,-63.38842948
2:47:00 PM,6456797.696,7418249.228,8145688.547,39.81411377,-62.23732848
2:48:00 PM,6174483.264,7464586.085,8320373.249,40.83757117,-61.04365435
2:49:00 PM,5887914.383,7505779.565,8489324.905,41.84233712,-59.80527658
2:50:00 PM,5597288.51,7541801.285,8652427.1,42.82714884,-58.52004556
2:51:00 PM,5302805.897,7572626.423,8809567.451,43.79066543,-57.1858108
2:52:00 PM,5004669.454,7598233.739,8960637.684,44.73146524,-55.80044337
2:53:00 PM,4703084.608,7618605.591,9105533.703,45.64804392,-54.36186318
2:54:00 PM,4398259.161,7633727.94,9244155.672,46.53881335,-52.8680717
2:55:00 PM,4090403.151,7643590.367,9376408.074,47.40210181,-51.3171903
2:56:00 PM,3779728.701,7648186.076,9502199.782,48.23615546,-49.70750483
2:57:00 PM,3466449.877,7647511.9,9621444.121,49.0391417,-48.03751631
2:58:00 PM,3150782.541,7641568.305,9734058.928,49.80915452,-46.30599783
2:59:00 PM,2832944.198,7630359.385,9839966.607,50.54422231,-44.51205679
3:00:00 PM,2513153.851,7613892.864,9939094.183,51.24231852,-42.65520195
3:01:00 PM,2191631.848,7592180.088,10031373.35,51.90137526,-40.73541329
3:02:00 PM,1868599.73,7565236.017,10116740.53,52.51930027,-38.75321291
3:03:00 PM,1544280.076,7533079.218,10195136.91,53.09399737,-36.70973374
3:04:00 PM,1218896.357,7495731.848,10266508.45,53.62339024,-34.60678295
3:05:00 PM,892672.7719,7453219.639,10330805.99,54.10544947,-32.44689558
3:06:00 PM,565834.1025,7405571.885,10387985.21,54.53822248,-30.23337433
3:07:00 PM,238605.5524,7352821.417,10438006.73,54.91986551,-27.9703106
3:08:00 PM,-88787.40582,7295004.582,10480836.08,55.24867691,-25.66258292
3:09:00 PM,-416119.1862,7232161.217,10516443.74,55.52313055,-23.31582906
3:10:00 PM,-743164.245,7164334.625,10544805.18,55.74190802,-20.93638972
3:11:00 PM,-1069697.236,7091571.54,10565900.86,55.9039281,-18.53122338
3:12:00 PM,-1395493.166,7013922.098,10579716.24,56.00837227,-16.10779371
3:13:00 PM,-1720327.549,6931439.804,10586241.8,56.05470461,-13.67393328
3:14:00 PM,-2043976.563,6844181.489,10585473.04,56.04268531,-11.23768923
3:15:00 PM,-2366217.2,6752207.28,10577410.51,55.9723767,-8.807158117
3:16:00 PM,-2686827.427,6655580.549,10562059.74,55.8441417,-6.390318282
3:17:00 PM,-3005586.329,6554367.875,10539431.32,55.65863462,-3.994868201
3:18:00 PM,-3322274.27,6448638.998,10509540.84,55.41678493,-1.628078767
3:19:00 PM,-3636673.042,6338466.77,10472408.9,55.11977485,0.703333804
3:20:00 PM,-3948566.01,6223927.102,10428061.08,54.7690121,2.993309591
3:21:00 PM,-4257738.269,6105098.917,10376527.94,54.36609909,5.236518316
3:22:00 PM,-4563976.789,5982064.092,10317844.98,53.91280004,7.428403763
3:23:00 PM,-4867070.559,5854907.403,10252052.65,53.41100752,9.565200501
3:24:00 PM,-5166810.737,5723716.465,10179196.27,52.86270952,11.64392567
3:25:00 PM,-5462990.79,5588581.673,10099326.04,52.26995823,13.66234968
3:26:00 PM,-5755406.639,5449596.141,10012497.01,51.63484126,15.61895015
3:27:00 PM,-6043856.799,5306855.635,9918768.989,50.95945587,17.51285375
3:28:00 PM,-6328142.517,5160458.508,9818206.571,50.24588653,19.34377016
3:29:00 PM,-6608067.91,5010505.634,9710879.043,49.496186,21.11192201
3:30:00 PM,-6883440.099,4857100.334,9596860.359,48.71235967,22.81797418
3:31:00 PM,-7154069.341,4700348.312,9476229.081,47.89635324,24.46296479
3:32:00 PM,-7419769.164,4540357.576,9349068.33,47.0500433,26.04824006
3:33:00 PM,-7680356.49,4377238.364,9215465.723,46.17523056,27.5753941
3:34:00 PM,-7935651.765,4211103.073,9075513.317,45.27363531,29.04621459
3:35:00 PM,-8185479.081,4042066.175,8929307.546,44.34689497,30.46263457
3:36:00 PM,-8429666.298,3870244.143,8776949.15,43.39656307,31.82669048
3:37:00 PM,-8668045.162,3695755.369,8618543.11,42.42410975,33.14048615
3:38:00 PM,-8900451.42,3518720.082,8454198.573,41.43092312,34.40616242
3:39:00 PM,-9126724.936,3339260.267,8284028.779,40.41831156,35.62587188
3:40:00 PM,-9346709.8,3157499.577,8108150.981,39.38750655,36.80175823
3:41:00 PM,-9560254.433,2973563.252,7926686.367,38.33966592,37.93593977
3:42:00 PM,-9767211.696,2787578.032,7739759.97,37.27587747,39.03049629
3:43:00 PM,-9967438.987,2599672.067,7547500.592,36.1971626,40.08745919
3:44:00 PM,-10160798.34,2409974.831,7350040.705,35.1044802,41.108804
3:45:00 PM,-10347156.53,2218617.033,7147516.367,33.99873039,42.09644524
3:46:00 PM,-10526385.14,2025730.526,6940067.124,32.88075829,43.05223299
3:47:00 PM,-10698360.68,1831448.215,6727835.917,31.75135765,43.97795091
3:48:00 PM,-10862964.66,1635903.968,6510968.982,30.6112744,44.87531559
3:49:00 PM,-11020083.64,1439232.522,6289615.747,29.46121001,45.74597674
3:50:00 PM,-11169609.38,1241569.392,6063928.732,28.30182471,46.59151825
3:51:00 PM,-11311438.85,1043050.774,5834063.446,27.13374057,47.41345974
3:52:00 PM,-11445474.31,843813.4556,5600178.273,25.95754432,48.21325872
3:53:00 PM,-11571623.41,643994.7182,5362434.369,24.77379017,48.99231293
3:54:00 PM,-11689799.24,443732.2446,5120995.548,23.58300227,49.75196304
3:55:00 PM,-11799920.36,243164.023,4876028.171,22.38567715,50.4934955
3:56:00 PM,-11901910.9,42428.25227,4627701.03,21.18228598,51.21814548
3:57:00 PM,-11995700.58,-158336.7531,4376185.231,19.97327665,51.92709986
3:58:00 PM,-12081224.77,-358992.6585,4121654.077,18.75907577,52.62150034
3:59:00 PM,-12158424.55,-559401.2046,3864282.95,17.54009047,53.30244639
4:00:00 PM,-12227246.73,-759424.3025,3604249.189,16.31671018,53.97099834
4:01:00 PM,-12287643.87,-958924.1289,3341731.967,15.08930824,54.62818029
4:02:00 PM,-12339574.38,-1157763.221,3076912.166,13.85824342,55.27498306
4:03:00 PM,-12383002.46,-1355804.571,2809972.259,12.62386134,55.91236704
4:04:00 PM,-12417898.19,-1552911.721,2541096.177,11.38649588,56.54126497
4:05:00 PM,-12444237.52,-1748948.858,2270469.185,10.14647039,57.1625847
4:06:00 PM,-12462002.32,-1943780.904,1998277.755,8.904098963,57.77721183
4:07:00 PM,-12471180.33,-2137273.612,1724709.438,7.659687576,58.3860123
4:08:00 PM,-12471765.24,-2329293.659,1449952.732,6.413535191,58.98983501
4:09:00 PM,-12463756.63,-2519708.737,1174196.954,5.165934829,59.58951423
4:10:00 PM,-12447160.04,-2708387.642,897632.1114,3.917174591,60.18587211
4:11:00 PM,-12421986.88,-2895200.367,620448.7666,2.667538657,60.77972108
4:12:00 PM,-12388254.52,-3080018.191,342837.9096,1.417308255,61.37186623
4:13:00 PM,-12345986.19,-3262713.768,64990.82455,0.166762618,61.96310766
4:14:00 PM,-12295211.02,-3443161.214,-212901.0416,-1.083820083,62.55424282
4:15:00 PM,-12235963.99,-3621236.195,-490646.2111,-2.334161797,63.14606887
4:16:00 PM,-12168285.92,-3796816.008,-768053.307,-3.583983668,63.73938497
4:17:00 PM,-12092223.46,-3969779.675,-1044931.186,-4.833005091,64.33499466
4:18:00 PM,-12007829,-4140008.016,-1321089.068,-6.080942768,64.93370817
4:19:00 PM,-11915160.7,-4307383.737,-1596336.671,-7.32750974,65.53634483
4:20:00 PM,-11814282.42,-4471791.511,-1870484.338,-8.572414397,66.14373543
4:21:00 PM,-11705263.65,-4633118.055,-2143343.173,-9.815359463,66.75672474
4:22:00 PM,-11588179.52,-4791252.208,-2414725.164,-11.05604094,67.37617389
4:23:00 PM,-11463110.71,-4946085.01,-2684443.32,-12.29414701,68.002963
4:24:00 PM,-11330143.39,-5097509.775,-2952311.794,-13.52935691,68.63799372
4:25:00 PM,-11189369.17,-5245422.167,-3218146.016,-14.76133969,69.28219189
4:26:00 PM,-11040885.07,-5389720.269,-3481762.816,-15.98975298,69.93651026
4:27:00 PM,-10884793.39,-5530304.652,-3742980.552,-17.21424167,70.60193125
4:28:00 PM,-10721201.67,-5667078.451,-4001619.235,-18.43443644,71.27946981
4:29:00 PM,-10550222.66,-5799947.421,-4257500.654,-19.64995232,71.97017631
4:30:00 PM,-10371974.14,-5928820.012,-4510448.497,-20.86038704,72.6751395
4:31:00 PM,-10186578.95,-6053607.426,-4760288.473,-22.06531938,73.3954895
4:32:00 PM,-9994164.833,-6174223.68,-5006848.433,-23.26430731,74.13240087
4:33:00 PM,-9794864.362,-6290585.664,-5249958.489,-24.45688607,74.8870956
4:34:00 PM,-9588814.865,-6402613.2,-5489451.128,-25.64256611,75.66084616
4:35:00 PM,-9376158.319,-6510229.098,-5725161.332,-26.82083085,76.45497848
4:36:00 PM,-9157041.25,-6613359.207,-5956926.686,-27.99113437,77.27087482
4:37:00 PM,-8931614.64,-6711932.465,-6184587.497,-29.15289886,78.10997648
4:38:00 PM,-8700033.816,-6805880.952,-6407986.897,-30.30551194,78.97378632
4:39:00 PM,-8462458.345,-6895139.934,-6626970.956,-31.44832387,79.86387091
4:40:00 PM,-8219051.926,-6979647.909,-6841388.785,-32.58064447,80.78186226
4:41:00 PM,-7969982.274,-7059346.647,-7051092.644,-33.70174,81.72945908
4:42:00 PM,-7715421.009,-7134181.232,-7255938.037,-34.81082979,82.70842718
4:43:00 PM,-7455543.532,-7204100.102,-7455783.82,-35.90708278,83.72059904
4:44:00 PM,-7190528.908,-7269055.079,-7650492.29,-36.98961388,84.76787226
4:45:00 PM,-6920559.742,-7329001.407,-7839929.287,-38.05748025,85.85220654
4:46:00 PM,-6645822.054,-7383897.78,-8023964.282,-39.10967752,86.975619
4:47:00 PM,-6366505.147,-7433706.374,-8202470.467,-40.14513598,88.1401774
4:48:00 PM,-6082801.482,-7478392.868,-8375324.844,-41.16271682,89.34799089
4:49:00 PM,-5794906.54,-7517926.471,-8542408.312,-42.16120854,90.60119786
4:50:00 PM,-5503018.693,-7552279.943,-8703605.743,-43.13932358,91.90195039
4:51:00 PM,-5207339.061,-7581429.614,-8858806.066,-44.09569533,93.2523947
4:52:00 PM,-4908071.379,-7605355.398,-9007902.343,-45.0288757,94.65464725
4:53:00 PM,-4605421.853,-7624040.809,-9150791.84,-45.93733349,96.11076572
4:54:00 PM,-4299599.02,-7637472.973,-9287376.101,-46.81945363,97.6227146
4:55:00 PM,-3990813.604,-7645642.634,-9417561.016,-47.67353775,99.19232476
4:56:00 PM,-3679278.37,-7648544.164,-9541256.88,-48.49780623,100.821247
4:57:00 PM,-3365207.975,-7646175.562,-9658378.464,-49.29040216,102.5108994
4:58:00 PM,-3048818.827,-7638538.461,-9768845.067,-50.04939746,104.2624082
4:59:00 PM,-2730328.93,-7625638.123,-9872580.572,-50.77280158,106.0765447
5:00:00 PM,-2409957.735,-7607483.438,-9969513.502,-51.45857301,107.9536562
5:01:00 PM,-2087925.989,-7584086.913,-10059577.07,-52.10463403,109.8935962
5:02:00 PM,-1764455.585,-7555464.671,-10142709.21,-52.70888872,111.8956534
5:03:00 PM,-1439769.405,-7521636.432,-10218852.65,-53.26924452,113.9584847
5:04:00 PM,-1114091.17,-7482625.507,-10287954.92,-53.7836371,116.0800542
5:05:00 PM,-787645.2856,-7438458.775,-10349968.4,-54.25005838,118.2575836
5:06:00 PM,-460656.6841,-7389166.668,-10404850.38,-54.66658718,120.4875178
5:07:00 PM,-133350.6729,-7334783.15,-10452563.02,-55.03142178,122.7655111
5:08:00 PM,194047.2218,-7275345.695,-10493073.46,-55.34291336,125.0864363
5:09:00 PM,521311.4107,-7210895.256,-10526353.79,-55.59959915,127.4444223
5:10:00 PM,848216.3968,-7141476.242,-10552381.06,-55.80023394,129.8329189
5:11:00 PM,1174536.93,-7067136.486,-10571137.35,-55.94381846,132.2447918
5:12:00 PM,1500048.164,-6987927.209,-10582609.74,-56.02962314,134.6724429
5:13:00 PM,1824525.809,-6903902.992,-10586790.31,-56.05720616,137.1079531
5:14:00 PM,2147746.288,-6815121.728,-10583676.19,-56.02642454,139.543241
5:15:00 PM,2469486.889,-6721644.593,-10573269.53,-55.93743781,141.97023
5:16:00 PM,2789525.923,-6623535.995,-10555577.49,-55.79070393,144.3810145
5:17:00 PM,3107642.87,-6520863.534,-10530612.26,-55.58696775,146.7680183
5:18:00 PM,3423618.535,-6413697.956,-10498391.05,-55.32724273,149.1241362
5:19:00 PM,3737235.199,-6302113.101,-10458936.06,-55.01278676,151.4428532
5:20:00 PM,4048276.77,-6186185.857,-10412274.47,-54.64507364,153.7183373
5:21:00 PM,4356528.928,-6065996.1,-10358438.44,-54.22576144,155.9455037
5:22:00 PM,4661779.275,-5941626.647,-10297465.07,-53.75665931,158.1200499
5:23:00 PM,4963817.483,-5813163.192,-10229396.35,-53.23969401,160.238464
5:24:00 PM,5262435.436,-5680694.252,-10154279.2,-52.67687749,162.2980094
5:25:00 PM,5557427.376,-5544311.102,-10072165.38,-52.07027631,164.2966897
5:26:00 PM,5848590.042,-5404107.716,-9983111.455,-51.42198385,166.2331979
5:27:00 PM,6135722.812,-5260180.699,-9887178.798,-50.73409554,168.1068557
5:28:00 PM,6418627.841,-5112629.222,-9784433.509,-50.00868756,169.9175452
5:29:00 PM,6697110.197,-4961554.953,-9674946.38,-49.24779897,171.6656392
